"","date","hits","keyword","geo","time","gprop","category"
"2925",2017-09-01,"1","unrest","BA","all","web",0
"2926",2017-10-01,"0","unrest","BA","all","web",0
"2927",2017-11-01,"0","unrest","BA","all","web",0
"2928",2017-12-01,"0","unrest","BA","all","web",0
"2929",2018-01-01,"0","unrest","BA","all","web",0
"2930",2018-02-01,"1","unrest","BA","all","web",0
"2931",2018-03-01,"1","unrest","BA","all","web",0
"2932",2018-04-01,"0","unrest","BA","all","web",0
"2933",2018-05-01,"0","unrest","BA","all","web",0
"2934",2018-06-01,"0","unrest","BA","all","web",0
"2935",2018-07-01,"0","unrest","BA","all","web",0
"2936",2018-08-01,"0","unrest","BA","all","web",0
"2937",2018-09-01,"0","unrest","BA","all","web",0
"2938",2018-10-01,"0","unrest","BA","all","web",0
"2939",2018-11-01,"1","unrest","BA","all","web",0
"2940",2018-12-01,"1","unrest","BA","all","web",0
"2941",2019-01-01,"1","unrest","BA","all","web",0
"2942",2019-02-01,"0","unrest","BA","all","web",0
"2943",2019-03-01,"0","unrest","BA","all","web",0
"2944",2019-04-01,"0","unrest","BA","all","web",0
"2945",2019-05-01,"1","unrest","BA","all","web",0
"2946",2019-06-01,"1","unrest","BA","all","web",0
"2947",2019-07-01,"0","unrest","BA","all","web",0
"2948",2019-08-01,"1","unrest","BA","all","web",0
"2949",2019-09-01,"0","unrest","BA","all","web",0
"2950",2019-10-01,"0","unrest","BA","all","web",0
"2951",2019-11-01,"0","unrest","BA","all","web",0
"2952",2019-12-01,"0","unrest","BA","all","web",0
"2953",2020-01-01,"0","unrest","BA","all","web",0
"2954",2020-02-01,"0","unrest","BA","all","web",0
"2955",2020-03-01,"0","unrest","BA","all","web",0
"2956",2020-04-01,"0","unrest","BA","all","web",0
"2957",2020-05-01,"1","unrest","BA","all","web",0
"2958",2020-06-01,"1","unrest","BA","all","web",0
"2959",2020-07-01,"0","unrest","BA","all","web",0
"2960",2020-08-01,"0","unrest","BA","all","web",0
"2961",2020-09-01,"0","unrest","BA","all","web",0
"2962",2020-10-01,"0","unrest","BA","all","web",0
"2963",2020-11-01,"0","unrest","BA","all","web",0
"2964",2020-12-01,"0","unrest","BA","all","web",0
"2965",2021-01-01,"0","unrest","BA","all","web",0
"2966",2021-02-01,"0","unrest","BA","all","web",0
"2967",2021-03-01,"0","unrest","BA","all","web",0
"2968",2021-04-01,"0","unrest","BA","all","web",0
"2969",2021-05-01,"0","unrest","BA","all","web",0
"2970",2021-06-01,"0","unrest","BA","all","web",0
"2971",2021-07-01,"1","unrest","BA","all","web",0
"2972",2021-08-01,"0","unrest","BA","all","web",0
"2973",2021-09-01,"0","unrest","BA","all","web",0
"2974",2021-10-01,"0","unrest","BA","all","web",0
"2975",2021-11-01,"0","unrest","BA","all","web",0
"2976",2021-12-01,"1","unrest","BA","all","web",0
"2977",2022-01-01,"0","unrest","BA","all","web",0
"2978",2022-02-01,"0","unrest","BA","all","web",0
"2979",2022-03-01,"0","unrest","BA","all","web",0
"2980",2022-04-01,"0","unrest","BA","all","web",0
"2981",2022-05-01,"0","unrest","BA","all","web",0
"2982",2022-06-01,"0","unrest","BA","all","web",0
"2983",2022-07-01,"0","unrest","BA","all","web",0
"2984",2022-08-01,"1","unrest","BA","all","web",0
"2985",2022-09-01,"0","unrest","BA","all","web",0
"2986",2022-10-01,"0","unrest","BA","all","web",0
"2987",2022-11-01,"0","unrest","BA","all","web",0
"2988",2022-12-01,"0","unrest","BA","all","web",0
"2989",2023-01-01,"0","unrest","BA","all","web",0
"2990",2023-02-01,"0","unrest","BA","all","web",0
"2991",2004-01-01,"0","unrest","BW","all","web",0
"2992",2004-02-01,"0","unrest","BW","all","web",0
"2993",2004-03-01,"0","unrest","BW","all","web",0
"2994",2004-04-01,"0","unrest","BW","all","web",0
"2995",2004-05-01,"0","unrest","BW","all","web",0
"2996",2004-06-01,"0","unrest","BW","all","web",0
"2997",2004-07-01,"0","unrest","BW","all","web",0
"2998",2004-08-01,"0","unrest","BW","all","web",0
"2999",2004-09-01,"100","unrest","BW","all","web",0
"3000",2004-10-01,"0","unrest","BW","all","web",0
"3001",2004-11-01,"0","unrest","BW","all","web",0
"3002",2004-12-01,"0","unrest","BW","all","web",0
"3003",2005-01-01,"73","unrest","BW","all","web",0
"3004",2005-02-01,"52","unrest","BW","all","web",0
"3005",2005-03-01,"0","unrest","BW","all","web",0
"3006",2005-04-01,"0","unrest","BW","all","web",0
"3007",2005-05-01,"0","unrest","BW","all","web",0
"3008",2005-06-01,"0","unrest","BW","all","web",0
"3009",2005-07-01,"0","unrest","BW","all","web",0
"3010",2005-08-01,"0","unrest","BW","all","web",0
"3011",2005-09-01,"0","unrest","BW","all","web",0
"3012",2005-10-01,"0","unrest","BW","all","web",0
"3013",2005-11-01,"0","unrest","BW","all","web",0
"3014",2005-12-01,"97","unrest","BW","all","web",0
"3015",2006-01-01,"0","unrest","BW","all","web",0
"3016",2006-02-01,"0","unrest","BW","all","web",0
"3017",2006-03-01,"0","unrest","BW","all","web",0
"3018",2006-04-01,"0","unrest","BW","all","web",0
"3019",2006-05-01,"0","unrest","BW","all","web",0
"3020",2006-06-01,"0","unrest","BW","all","web",0
"3021",2006-07-01,"0","unrest","BW","all","web",0
"3022",2006-08-01,"0","unrest","BW","all","web",0
"3023",2006-09-01,"0","unrest","BW","all","web",0
"3024",2006-10-01,"0","unrest","BW","all","web",0
"3025",2006-11-01,"0","unrest","BW","all","web",0
"3026",2006-12-01,"0","unrest","BW","all","web",0
"3027",2007-01-01,"42","unrest","BW","all","web",0
"3028",2007-02-01,"0","unrest","BW","all","web",0
"3029",2007-03-01,"0","unrest","BW","all","web",0
"3030",2007-04-01,"46","unrest","BW","all","web",0
"3031",2007-05-01,"0","unrest","BW","all","web",0
"3032",2007-06-01,"0","unrest","BW","all","web",0
"3033",2007-07-01,"0","unrest","BW","all","web",0
"3034",2007-08-01,"0","unrest","BW","all","web",0
"3035",2007-09-01,"43","unrest","BW","all","web",0
"3036",2007-10-01,"12","unrest","BW","all","web",0
"3037",2007-11-01,"0","unrest","BW","all","web",0
"3038",2007-12-01,"0","unrest","BW","all","web",0
"3039",2008-01-01,"13","unrest","BW","all","web",0
"3040",2008-02-01,"0","unrest","BW","all","web",0
"3041",2008-03-01,"0","unrest","BW","all","web",0
"3042",2008-04-01,"12","unrest","BW","all","web",0
"3043",2008-05-01,"0","unrest","BW","all","web",0
"3044",2008-06-01,"0","unrest","BW","all","web",0
"3045",2008-07-01,"27","unrest","BW","all","web",0
"3046",2008-08-01,"0","unrest","BW","all","web",0
"3047",2008-09-01,"7","unrest","BW","all","web",0
"3048",2008-10-01,"0","unrest","BW","all","web",0
"3049",2008-11-01,"0","unrest","BW","all","web",0
"3050",2008-12-01,"0","unrest","BW","all","web",0
"3051",2009-01-01,"0","unrest","BW","all","web",0
"3052",2009-02-01,"9","unrest","BW","all","web",0
"3053",2009-03-01,"0","unrest","BW","all","web",0
"3054",2009-04-01,"0","unrest","BW","all","web",0
"3055",2009-05-01,"0","unrest","BW","all","web",0
"3056",2009-06-01,"0","unrest","BW","all","web",0
"3057",2009-07-01,"0","unrest","BW","all","web",0
"3058",2009-08-01,"0","unrest","BW","all","web",0
"3059",2009-09-01,"0","unrest","BW","all","web",0
"3060",2009-10-01,"0","unrest","BW","all","web",0
"3061",2009-11-01,"0","unrest","BW","all","web",0
"3062",2009-12-01,"0","unrest","BW","all","web",0
"3063",2010-01-01,"0","unrest","BW","all","web",0
"3064",2010-02-01,"7","unrest","BW","all","web",0
"3065",2010-03-01,"0","unrest","BW","all","web",0
"3066",2010-04-01,"0","unrest","BW","all","web",0
"3067",2010-05-01,"0","unrest","BW","all","web",0
"3068",2010-06-01,"0","unrest","BW","all","web",0
"3069",2010-07-01,"0","unrest","BW","all","web",0
"3070",2010-08-01,"0","unrest","BW","all","web",0
"3071",2010-09-01,"0","unrest","BW","all","web",0
"3072",2010-10-01,"0","unrest","BW","all","web",0
"3073",2010-11-01,"0","unrest","BW","all","web",0
"3074",2010-12-01,"0","unrest","BW","all","web",0
"3075",2011-01-01,"0","unrest","BW","all","web",0
"3076",2011-02-01,"3","unrest","BW","all","web",0
"3077",2011-03-01,"0","unrest","BW","all","web",0
"3078",2011-04-01,"0","unrest","BW","all","web",0
"3079",2011-05-01,"0","unrest","BW","all","web",0
"3080",2011-06-01,"0","unrest","BW","all","web",0
"3081",2011-07-01,"0","unrest","BW","all","web",0
"3082",2011-08-01,"0","unrest","BW","all","web",0
"3083",2011-09-01,"0","unrest","BW","all","web",0
"3084",2011-10-01,"0","unrest","BW","all","web",0
"3085",2011-11-01,"2","unrest","BW","all","web",0
"3086",2011-12-01,"0","unrest","BW","all","web",0
"3087",2012-01-01,"0","unrest","BW","all","web",0
"3088",2012-02-01,"0","unrest","BW","all","web",0
"3089",2012-03-01,"2","unrest","BW","all","web",0
"3090",2012-04-01,"0","unrest","BW","all","web",0
"3091",2012-05-01,"0","unrest","BW","all","web",0
"3092",2012-06-01,"2","unrest","BW","all","web",0
"3093",2012-07-01,"0","unrest","BW","all","web",0
"3094",2012-08-01,"0","unrest","BW","all","web",0
"3095",2012-09-01,"0","unrest","BW","all","web",0
"3096",2012-10-01,"0","unrest","BW","all","web",0
"3097",2012-11-01,"2","unrest","BW","all","web",0
"3098",2012-12-01,"0","unrest","BW","all","web",0
"3099",2013-01-01,"0","unrest","BW","all","web",0
"3100",2013-02-01,"0","unrest","BW","all","web",0
"3101",2013-03-01,"2","unrest","BW","all","web",0
"3102",2013-04-01,"2","unrest","BW","all","web",0
"3103",2013-05-01,"1","unrest","BW","all","web",0
"3104",2013-06-01,"2","unrest","BW","all","web",0
"3105",2013-07-01,"0","unrest","BW","all","web",0
"3106",2013-08-01,"0","unrest","BW","all","web",0
"3107",2013-09-01,"0","unrest","BW","all","web",0
"3108",2013-10-01,"5","unrest","BW","all","web",0
"3109",2013-11-01,"1","unrest","BW","all","web",0
"3110",2013-12-01,"0","unrest","BW","all","web",0
"3111",2014-01-01,"0","unrest","BW","all","web",0
"3112",2014-02-01,"0","unrest","BW","all","web",0
"3113",2014-03-01,"0","unrest","BW","all","web",0
"3114",2014-04-01,"0","unrest","BW","all","web",0
"3115",2014-05-01,"0","unrest","BW","all","web",0
"3116",2014-06-01,"0","unrest","BW","all","web",0
"3117",2014-07-01,"0","unrest","BW","all","web",0
"3118",2014-08-01,"0","unrest","BW","all","web",0
"3119",2014-09-01,"1","unrest","BW","all","web",0
"3120",2014-10-01,"0","unrest","BW","all","web",0
"3121",2014-11-01,"1","unrest","BW","all","web",0
"3122",2014-12-01,"0","unrest","BW","all","web",0
"3123",2015-01-01,"0","unrest","BW","all","web",0
"3124",2015-02-01,"1","unrest","BW","all","web",0
"3125",2015-03-01,"1","unrest","BW","all","web",0
"3126",2015-04-01,"2","unrest","BW","all","web",0
"3127",2015-05-01,"0","unrest","BW","all","web",0
"3128",2015-06-01,"0","unrest","BW","all","web",0
"3129",2015-07-01,"0","unrest","BW","all","web",0
"3130",2015-08-01,"0","unrest","BW","all","web",0
"3131",2015-09-01,"0","unrest","BW","all","web",0
"3132",2015-10-01,"0","unrest","BW","all","web",0
"3133",2015-11-01,"1","unrest","BW","all","web",0
"3134",2015-12-01,"0","unrest","BW","all","web",0
"3135",2016-01-01,"0","unrest","BW","all","web",0
"3136",2016-02-01,"0","unrest","BW","all","web",0
"3137",2016-03-01,"0","unrest","BW","all","web",0
"3138",2016-04-01,"0","unrest","BW","all","web",0
"3139",2016-05-01,"2","unrest","BW","all","web",0
"3140",2016-06-01,"0","unrest","BW","all","web",0
"3141",2016-07-01,"1","unrest","BW","all","web",0
"3142",2016-08-01,"1","unrest","BW","all","web",0
"3143",2016-09-01,"4","unrest","BW","all","web",0
"3144",2016-10-01,"0","unrest","BW","all","web",0
"3145",2016-11-01,"1","unrest","BW","all","web",0
"3146",2016-12-01,"0","unrest","BW","all","web",0
"3147",2017-01-01,"0","unrest","BW","all","web",0
"3148",2017-02-01,"0","unrest","BW","all","web",0
"3149",2017-03-01,"0","unrest","BW","all","web",0
"3150",2017-04-01,"0","unrest","BW","all","web",0
"3151",2017-05-01,"0","unrest","BW","all","web",0
"3152",2017-06-01,"0","unrest","BW","all","web",0
"3153",2017-07-01,"2","unrest","BW","all","web",0
"3154",2017-08-01,"0","unrest","BW","all","web",0
"3155",2017-09-01,"2","unrest","BW","all","web",0
"3156",2017-10-01,"0","unrest","BW","all","web",0
"3157",2017-11-01,"0","unrest","BW","all","web",0
"3158",2017-12-01,"2","unrest","BW","all","web",0
"3159",2018-01-01,"0","unrest","BW","all","web",0
"3160",2018-02-01,"0","unrest","BW","all","web",0
"3161",2018-03-01,"1","unrest","BW","all","web",0
"3162",2018-04-01,"0","unrest","BW","all","web",0
"3163",2018-05-01,"1","unrest","BW","all","web",0
"3164",2018-06-01,"0","unrest","BW","all","web",0
"3165",2018-07-01,"0","unrest","BW","all","web",0
"3166",2018-08-01,"0","unrest","BW","all","web",0
"3167",2018-09-01,"0","unrest","BW","all","web",0
"3168",2018-10-01,"0","unrest","BW","all","web",0
"3169",2018-11-01,"0","unrest","BW","all","web",0
"3170",2018-12-01,"0","unrest","BW","all","web",0
"3171",2019-01-01,"0","unrest","BW","all","web",0
"3172",2019-02-01,"0","unrest","BW","all","web",0
"3173",2019-03-01,"0","unrest","BW","all","web",0
"3174",2019-04-01,"0","unrest","BW","all","web",0
"3175",2019-05-01,"0","unrest","BW","all","web",0
"3176",2019-06-01,"0","unrest","BW","all","web",0
"3177",2019-07-01,"0","unrest","BW","all","web",0
"3178",2019-08-01,"0","unrest","BW","all","web",0
"3179",2019-09-01,"0","unrest","BW","all","web",0
"3180",2019-10-01,"0","unrest","BW","all","web",0
"3181",2019-11-01,"0","unrest","BW","all","web",0
"3182",2019-12-01,"0","unrest","BW","all","web",0
"3183",2020-01-01,"0","unrest","BW","all","web",0
"3184",2020-02-01,"0","unrest","BW","all","web",0
"3185",2020-03-01,"0","unrest","BW","all","web",0
"3186",2020-04-01,"1","unrest","BW","all","web",0
"3187",2020-05-01,"0","unrest","BW","all","web",0
"3188",2020-06-01,"1","unrest","BW","all","web",0
"3189",2020-07-01,"0","unrest","BW","all","web",0
"3190",2020-08-01,"0","unrest","BW","all","web",0
"3191",2020-09-01,"0","unrest","BW","all","web",0
"3192",2020-10-01,"1","unrest","BW","all","web",0
"3193",2020-11-01,"0","unrest","BW","all","web",0
"3194",2020-12-01,"0","unrest","BW","all","web",0
"3195",2021-01-01,"0","unrest","BW","all","web",0
"3196",2021-02-01,"0","unrest","BW","all","web",0
"3197",2021-03-01,"0","unrest","BW","all","web",0
"3198",2021-04-01,"0","unrest","BW","all","web",0
"3199",2021-05-01,"0","unrest","BW","all","web",0
"3200",2021-06-01,"1","unrest","BW","all","web",0
"3201",2021-07-01,"1","unrest","BW","all","web",0
"3202",2021-08-01,"0","unrest","BW","all","web",0
"3203",2021-09-01,"0","unrest","BW","all","web",0
"3204",2021-10-01,"1","unrest","BW","all","web",0
"3205",2021-11-01,"0","unrest","BW","all","web",0
"3206",2021-12-01,"0","unrest","BW","all","web",0
"3207",2022-01-01,"1","unrest","BW","all","web",0
"3208",2022-02-01,"0","unrest","BW","all","web",0
"3209",2022-03-01,"1","unrest","BW","all","web",0
"3210",2022-04-01,"1","unrest","BW","all","web",0
"3211",2022-05-01,"0","unrest","BW","all","web",0
"3212",2022-06-01,"0","unrest","BW","all","web",0
"3213",2022-07-01,"0","unrest","BW","all","web",0
"3214",2022-08-01,"1","unrest","BW","all","web",0
"3215",2022-09-01,"0","unrest","BW","all","web",0
"3216",2022-10-01,"0","unrest","BW","all","web",0
"3217",2022-11-01,"0","unrest","BW","all","web",0
"3218",2022-12-01,"<1","unrest","BW","all","web",0
"3219",2023-01-01,"0","unrest","BW","all","web",0
"3220",2023-02-01,"1","unrest","BW","all","web",0
"3221",2004-01-01,"0","unrest","BR","all","web",0
"3222",2004-02-01,"0","unrest","BR","all","web",0
"3223",2004-03-01,"0","unrest","BR","all","web",0
"3224",2004-04-01,"0","unrest","BR","all","web",0
"3225",2004-05-01,"0","unrest","BR","all","web",0
"3226",2004-06-01,"0","unrest","BR","all","web",0
"3227",2004-07-01,"62","unrest","BR","all","web",0
"3228",2004-08-01,"0","unrest","BR","all","web",0
"3229",2004-09-01,"0","unrest","BR","all","web",0
"3230",2004-10-01,"0","unrest","BR","all","web",0
"3231",2004-11-01,"0","unrest","BR","all","web",0
"3232",2004-12-01,"0","unrest","BR","all","web",0
"3233",2005-01-01,"100","unrest","BR","all","web",0
"3234",2005-02-01,"0","unrest","BR","all","web",0
"3235",2005-03-01,"0","unrest","BR","all","web",0
"3236",2005-04-01,"80","unrest","BR","all","web",0
"3237",2005-05-01,"0","unrest","BR","all","web",0
"3238",2005-06-01,"0","unrest","BR","all","web",0
"3239",2005-07-01,"0","unrest","BR","all","web",0
"3240",2005-08-01,"0","unrest","BR","all","web",0
"3241",2005-09-01,"0","unrest","BR","all","web",0
"3242",2005-10-01,"0","unrest","BR","all","web",0
"3243",2005-11-01,"0","unrest","BR","all","web",0
"3244",2005-12-01,"24","unrest","BR","all","web",0
"3245",2006-01-01,"0","unrest","BR","all","web",0
"3246",2006-02-01,"0","unrest","BR","all","web",0
"3247",2006-03-01,"0","unrest","BR","all","web",0
"3248",2006-04-01,"0","unrest","BR","all","web",0
"3249",2006-05-01,"0","unrest","BR","all","web",0
"3250",2006-06-01,"0","unrest","BR","all","web",0
"3251",2006-07-01,"0","unrest","BR","all","web",0
"3252",2006-08-01,"0","unrest","BR","all","web",0
"3253",2006-09-01,"19","unrest","BR","all","web",0
"3254",2006-10-01,"0","unrest","BR","all","web",0
"3255",2006-11-01,"0","unrest","BR","all","web",0
"3256",2006-12-01,"25","unrest","BR","all","web",0
"3257",2007-01-01,"16","unrest","BR","all","web",0
"3258",2007-02-01,"0","unrest","BR","all","web",0
"3259",2007-03-01,"15","unrest","BR","all","web",0
"3260",2007-04-01,"21","unrest","BR","all","web",0
"3261",2007-05-01,"0","unrest","BR","all","web",0
"3262",2007-06-01,"0","unrest","BR","all","web",0
"3263",2007-07-01,"0","unrest","BR","all","web",0
"3264",2007-08-01,"23","unrest","BR","all","web",0
"3265",2007-09-01,"0","unrest","BR","all","web",0
"3266",2007-10-01,"14","unrest","BR","all","web",0
"3267",2007-11-01,"25","unrest","BR","all","web",0
"3268",2007-12-01,"9","unrest","BR","all","web",0
"3269",2008-01-01,"0","unrest","BR","all","web",0
"3270",2008-02-01,"0","unrest","BR","all","web",0
"3271",2008-03-01,"0","unrest","BR","all","web",0
"3272",2008-04-01,"0","unrest","BR","all","web",0
"3273",2008-05-01,"0","unrest","BR","all","web",0
"3274",2008-06-01,"0","unrest","BR","all","web",0
"3275",2008-07-01,"7","unrest","BR","all","web",0
"3276",2008-08-01,"0","unrest","BR","all","web",0
"3277",2008-09-01,"0","unrest","BR","all","web",0
"3278",2008-10-01,"0","unrest","BR","all","web",0
"3279",2008-11-01,"0","unrest","BR","all","web",0
"3280",2008-12-01,"0","unrest","BR","all","web",0
"3281",2009-01-01,"0","unrest","BR","all","web",0
"3282",2009-02-01,"0","unrest","BR","all","web",0
"3283",2009-03-01,"10","unrest","BR","all","web",0
"3284",2009-04-01,"0","unrest","BR","all","web",0
"3285",2009-05-01,"9","unrest","BR","all","web",0
"3286",2009-06-01,"8","unrest","BR","all","web",0
"3287",2009-07-01,"0","unrest","BR","all","web",0
"3288",2009-08-01,"0","unrest","BR","all","web",0
"3289",2009-09-01,"0","unrest","BR","all","web",0
"3290",2009-10-01,"0","unrest","BR","all","web",0
"3291",2009-11-01,"7","unrest","BR","all","web",0
"3292",2009-12-01,"13","unrest","BR","all","web",0
"3293",2010-01-01,"9","unrest","BR","all","web",0
"3294",2010-02-01,"0","unrest","BR","all","web",0
"3295",2010-03-01,"4","unrest","BR","all","web",0
"3296",2010-04-01,"0","unrest","BR","all","web",0
"3297",2010-05-01,"9","unrest","BR","all","web",0
"3298",2010-06-01,"0","unrest","BR","all","web",0
"3299",2010-07-01,"6","unrest","BR","all","web",0
"3300",2010-08-01,"0","unrest","BR","all","web",0
"3301",2010-09-01,"5","unrest","BR","all","web",0
"3302",2010-10-01,"6","unrest","BR","all","web",0
"3303",2010-11-01,"10","unrest","BR","all","web",0
"3304",2010-12-01,"0","unrest","BR","all","web",0
"3305",2011-01-01,"0","unrest","BR","all","web",0
